1103,820636
1104,784394
1105,109742
1106,475051
1107,256090
1108,308055
1109,432280
1110,431951
1111,407978
1112,579314
1113,805328
1114,225665
1115,679409
1116,798028
1117,117588
1118,482787
1119,350247
1120,289043
1121,248542
1122,662181
1123,464325
1124,413107
1125,960095
1126,511042
1127,335746
1128,535690
1129,136064
1130,267740
1131,412279
1132,618555
1133,59317.1
1134,812432
1135,832171
1136,142599
1137,646607
1138,370880
1139,222313
1140,308252
1141,493507
1142,365949
1143,404256
1144,839836
1145,466293
1146,637142
1147,672759
1148,77833.4
1149,392748
1150,246551
1151,365047
1152,311094
1153,631071
1154,520704
1155,777415
1156,1.06868e+06
1157,442466
1158,439942
1159,656120
1160,389246
1161,568625
1162,454923
1163,428327
1164,1.04384e+06
1165,1.2624e+06
1166,651140
1167,687143
1168,916074
1169,387309
1170,241437
1171,206726
1172,629826
1173,1.07014e+06
1174,1.13815e+06
1175,1.11934e+06
1176,1.44168e+06
1177,1.16636e+06
1178,468670
1179,741173
1180,402859
1181,900145
1182,1.00015e+06
1183,1.28261e+06
1184,1.93119e+06
1185,2.25817e+06
1186,2.19695e+06
1187,1.62199e+06
1188,1.62739e+06
1189,1.16631e+06
1190,272615
1191,1.05473e+06
1192,2.23978e+06
1193,3.58143e+06
1194,4.5799e+06
1195,6.5526e+06
1196,7.46423e+06
1197,7.62485e+06
1198,9.2791e+06
1199,9.83812e+06
1200,9.2718e+06
1201,9.2291e+06
1202,9.12583e+06
1203,8.64604e+06
1204,6.88146e+06
1205,5.63984e+06
1206,5.59987e+06
1207,3.556e+06
1208,1.61346e+06
1209,1.57211e+06
1210,463709
1211,1.09541e+06
1212,1.4232e+06
1213,1.94769e+06
1214,1.82514e+06
1215,2.06884e+06
1216,1.95563e+06
1217,1.16162e+06
1218,1.20828e+06
1219,494262
1220,431844
1221,77288
1222,1.16075e+06
1223,1.53836e+06
1224,680976
1225,1.29396e+06
1226,1.39283e+06
1227,892307
1228,479331
1229,313370
1230,498660
1231,626770
1232,1.22147e+06
1233,720442
1234,637302
1235,1.28009e+06
1236,864327
1237,495255
1238,371995
1239,412392
1240,347114
1241,598381
1242,733781
1243,175630
1244,788155
1245,829947
1246,529512
1247,486713
1248,279228
1249,390433
1250,282582
1251,502234
1252,469318
1253,207524
1254,717351
1255,664441
1256,349740
1257,397785
1258,432886
1259,272931
1260,201785
1261,330540
1262,20837.8
1263,579328
1264,713279
1265,125445
1266,627577
1267,734882
1268,217648
1269,376948
1270,348065
1271,321415
1272,542423
1273,479270
1274,42029.9
1275,718318
1276,930000
1277,464449
1278,773368
1279,914714
1280,780593
1281,831553
1282,534163
1283,398866
1284,729114
1285,664807
1286,265468
1287,613347
1288,924114
1289,761814
1290,821576
1291,736256
1292,644713
1293,864256
1294,419616
1295,249768
1296,418503
1297,350092
1298,252274
1299,225076
1300,382425
1301,382157
1302,637029
1303,390371
1304,480544
1305,716057
1306,241901
1307,524058
1308,477723
1309,198865
1310,191540
1311,96378.7
1312,223941
1313,150698
1314,511247
1315,272681
1316,403981
1317,594539
1318,256832
1319,396641
1320,359609
1321,418124
1322,367215
1323,243766
1324,511136
1325,214886
1326,222410
1327,225034
1328,213521
1329,277089
1330,354253
1331,480496
1332,376570
1333,663953
1334,601090
1335,230605
1336,465855
1337,346196
1338,117432
1339,97840.5
1340,267225
1341,295695
1342,398788
1343,569251
1344,267493
1345,310646
1346,393340
1347,129536
1348,121177
1349,53302
1350,189642
1351,164725
1352,306704
1353,335553
1354,44259.9
1355,195501
1356,204170
1357,271337
1358,169178
1359,218311
1360,310395
1361,275449
1362,420663
1363,377457
1364,110276
1365,317913
1366,371763
1367,173826
1368,167370
1369,291282
1370,275004
1371,317428
1372,371673
1373,145377
1374,330760
1375,363729
1376,67647.5
1377,255459
1378,239371
1379,103954
1380,121189
1381,117641
1382,69592.3
1383,271680
1384,259279
1385,62374.3
1386,339987
1387,331896
1388,152888
1389,244891
1390,230184
1391,188181
1392,280291
1393,189953
1394,43855.4
1395,246405
1396,278985
1397,69661.3
1398,170180
1399,193880
1400,127690
1401,153060
1402,125907
1403,87349.2
1404,128767
1405,116885
1406,213000
1407,135331
1408,69148.2
1409,165492
1410,158961
1411,171375
1412,289443
1413,220408
1414,168862
1415,406479
1416,408803
1417,258468
1418,443361
1419,464510
1420,423348
1421,469328
1422,409874
1423,284600
1424,441379
1425,469768
1426,277874
1427,398653
1428,497942
1429,426785
1430,400487
1431,410463
1432,267984
1433,283304
1434,420894
1435,407169
1436,294233
1437,535921
1438,584747
1439,522330
1440,533330
1441,514833
1442,394020
1443,502389
1444,546810
1445,398024
1446,474578
1447,626978
1448,491134
1449,438196
1450,414029
1451,273896
1452,231497
1453,237831
1454,191243
1455,77786.7
1456,213925
1457,309104
1458,181179
1459,134785
1460,174141
1461,212537
1462,207488
1463,405302
1464,451302
1465,295936
1466,437551
1467,425080
1468,238923
1469,208033
1470,225518
1471,206331
1472,231887
1473,372558
1474,326606
1475,176896
1476,327668
1477,388823
1478,330085
1479,396075
1480,512960
1481,529636
1482,591032
1483,704475
1484,595604
1485,534984
1486,710276
1487,639789
1488,574982
1489,647583
1490,666782
1491,611817
1492,677128
1493,613428
1494,447880
1495,525775
1496,583987
1497,419208
1498,447512
1499,494397
1500,456509
1501,424050
1502,472247
1503,372674
1504,296310
1505,448282
1506,435742
1507,281626
1508,359699
1509,346257
1510,269452
1511,263341
1512,291477
1513,200343
1514,185983
1515,328865
1516,259237
1517,120640
1518,209066
1519,246468
1520,260652
1521,325816
1522,424927
1523,346988
1524,361735
1525,481617
1526,348224
1527,296836
1528,414807
1529,443698
1530,446898
1531,528160
1532,495467
1533,406292
1534,479115
1535,395124
1536,182564
1537,277421
1538,304537
1539,289776
1540,302258
1541,337756
1542,212665
1543,219100
1544,173804
1545,102481
1546,132975
1547,189394
1548,342158
1549,333191
1550,310564
1551,304515
1552,164655
1553,138836
1554,290687
1555,395198
1556,345907
1557,569409
1558,578746
1559,512255
1560,483319
1561,360256
1562,216996
1563,202318
1564,245647
1565,225551
1566,311291
1567,453227
1568,347035
1569,294498
1570,235161
1571,69608.9
1572,79539.3
1573,151605
1574,369299
1575,311018
1576,421049
1577,455005
1578,301643
1579,243799
1580,152392
1581,26353.9
1582,83221.2
1583,275540
1584,338669
1585,264404
1586,434092
1587,284587
1588,228975
1589,205162
1590,103111
1591,145385
1592,104723
1593,247264
1594,222848
1595,180761
1596,272446
1597,81124.4
1598,145589
1599,112278
1600,115520
1601,131642
1602,119841
1603,197817
1604,75897.6
1605,163954
1606,99387.3
1607,151570
1608,206461
1609,192063
1610,261790
1611,242340
1612,263532
1613,310494
1614,164927
1615,236395
1616,186379
1617,78016.4
1618,123086
1619,48917.6
1620,21705.7
1621,59867.8
1622,157321
1623,150133
1624,333295
1625,438453
1626,410504
1627,615342
1628,589581
1629,558116
1630,558535
1631,431146
1632,352299
1633,312472
1634,245929
1635,207500
1636,462784
1637,514175
1638,506010
1639,564889
1640,516786
1641,448628
1642,396532
1643,236492
1644,352740
1645,260539
1646,390038
1647,380245
1648,265127
1649,222288
1650,60776.1
1651,134546
1652,258926
1653,518658
1654,632208
1655,659295
1656,829172
1657,659364
1658,588429
1659,463714
1660,216408
1661,38057.4
1662,214961
1663,449521
1664,467794
1665,655924
1666,634360
1667,504096
1668,473096
1669,287478
1670,178975
1671,181380
1672,362432
1673,473553
1674,430773
1675,579093
1676,374033
1677,338064
1678,231039
1679,160873
1680,289645
1681,384590
1682,525584
1683,491526
1684,463705
1685,461914
1686,170783
1687,141808
1688,89726.5
1689,315978
1690,421570
1691,560576
1692,601231
1693,508129
1694,542641
1695,368994
1696,161547
1697,122095
1698,218030
1699,332424
1700,430157
1701,527903
1702,485088
1703,474998
1704,464292
1705,203478
1706,224557
1707,97426.1
1708,135499
1709,184371
1710,302143
1711,312770
1712,340206
1713,406231
1714,261080
1715,350451
1716,244299
1717,150164
1718,136569
1719,39643.9
1720,93892.1
1721,210333
1722,339440
1723,338784
1724,444079
1725,480763
1726,335623
1727,385227
1728,239644
1729,87752.9
1730,108276
1731,257091
1732,334790
1733,400718
1734,559260
1735,410057
1736,455300
1737,369530
1738,173263
1739,87081.4
1740,185413
1741,302839
1742,389520
1743,552003
1744,566396
1745,509097
1746,585683
1747,385351
1748,307694
1749,227492
1750,105674
1751,138242
1752,279986
1753,387429
1754,356279
1755,562129
1756,456166
1757,501752
1758,514532
1759,404686
1760,367819
1761,263846
1762,134500
1763,117865
1764,224320
1765,202235
1766,325637
1767,447756
1768,407323
1769,443315
1770,424846
1771,341871
1772,301817
1773,209214
1774,7883.57
1775,62586.3
1776,228784
1777,221534
1778,245882
1779,318865
1780,264794
1781,236905
1782,212866
1783,154872
1784,69692.8
1785,265758
1786,330308
1787,299089
1788,412296
1789,430186
1790,388671
1791,398786
1792,369577
1793,264385
1794,340297
1795,387203
1796,277075
1797,391733
1798,417410
1799,354837
1800,368775
1801,345941
1802,286347
1803,274480
1804,375691
1805,249533
1806,315622
1807,374598
1808,298603
1809,293901
1810,305648
1811,256946
1812,239696
1813,320715
1814,249141
1815,252915
1816,353559
1817,248852
1818,277263
1819,308360
1820,253593
1821,267144
1822,271652
1823,167937
1824,246960
1825,248682
1826,135028
1827,254601
1828,254475
1829,221903
1830,284602
1831,280077
1832,255959
1833,344227
1834,296212
1835,240063
1836,325338
1837,192124
1838,172482
1839,181886
1840,109850
1841,100748
1842,136260
1843,171422
1844,57749.5
1845,215079
1846,149858
1847,63943.3
1848,102690
1849,76550.8
1850,87157.7
1851,162772
1852,281259
1853,348331
1854,330678
1855,514031
1856,397301
1857,428997
1858,447578
1859,336017
1860,310909
1861,298159
1862,310068
1863,289555
1864,491845
1865,445295
1866,480129
1867,563920
1868,454592
1869,434665
1870,365702
1871,257123
1872,181631
1873,139042
1874,108193
1875,78044.8
1876,300919
1877,288466
1878,326516
1879,401397
1880,349539
1881,326742
1882,286378
1883,88014.3
1884,66484.7
1885,194921
1886,324153
1887,363295
1888,559892
1889,596779
1890,615704
1891,609392
1892,537468
1893,363713
1894,399827
1895,280419
1896,238896
1897,441004
1898,532913
1899,543763
1900,611311
1901,577091
1902,466432
1903,468452
1904,277095
1905,169859
1906,100045
1907,126399
1908,158543
1909,187463
1910,224209
1911,189434
1912,156013
1913,171578
1914,76926.8
1915,135346
1916,115797
1917,231223
1918,169561
1919,272874
1920,268594
1921,286434
1922,345691
1923,287997
1924,277462
1925,328684
1926,155147
1927,215042
1928,245586
1929,199838
1930,264787
1931,304155
1932,305658
1933,276415
1934,378140
1935,184373
1936,266791
1937,209034
1938,94713.6
1939,144715
1940,101499
1941,130846
1942,217657
1943,161640
1944,279542
1945,350363
1946,259133
1947,402990
1948,411297
1949,372743
1950,426572
1951,439429
1952,410208
1953,467645
1954,550292
1955,408109
1956,540295
1957,496492
1958,382925
1959,408945
1960,316847
1961,253384
1962,226684
1963,269345
1964,117422
1965,259574
1966,267146
1967,169422
1968,281086
1969,220628
1970,222632
1971,215512
1972,180840
1973,131960
1974,201896
1975,40860.2
1976,89624.9
1977,170666
1978,142858
1979,196648
1980,260247
1981,293250
1982,274632
1983,410822
1984,266365
1985,328657
1986,350359
1987,205289
1988,270487
1989,307248
1990,310017
1991,351786
1992,455398
1993,425230
1994,409189
1995,519952
1996,347052
1997,362211
1998,373340
1999,253833
2000,260824
2001,260346
2002,307405
2003,194769
2004,338903
2005,327695
2006,188853
2007,294277
2008,292035
2009,226797
2010,289454
2011,330733
2012,377428
2013,310358
2014,494121
2015,389655
2016,353835
2017,441944
2018,302561
2019,271130
2020,238250
2021,205375
2022,103749
2023,174656
2024,171198
2025,35430.6
2026,116358
2027,34201.7
2028,193747
2029,183634
2030,272088
2031,328846
2032,385225
2033,291732
2034,468457
2035,391789
2036,333714
2037,496072
2038,465757
2039,469947
2040,526543
2041,551611
2042,487185
2043,512292
2044,595192
2045,426285
2046,529627
2047,607161
2048,493566
2049,562981
2050,539130
2051,519557
2052,416454
2053,525378
2054,416582
2055,346725
2056,483987
2057,349087
2058,327695
2059,327740
2060,242217
2061,181198
2062,237482
2063,72770.9
2064,254015
2065,178375
2066,116200
2067,282837
2068,280596
2069,350028
2070,477080
2071,582064
2072,549327
2073,678638
2074,627557
2075,446871
2076,520953
2077,352090
2078,252941
2079,399396
2080,458982
2081,535033
2082,547231
2083,654370
2084,402314
2085,474588
2086,274515
2087,122589
2088,57731.8
2089,188867
2090,236893
2091,262150
2092,339929
2093,269325
2094,303929
2095,330402
2096,316450
2097,491923
2098,371945
2099,469164
2100,374156
2101,248874
2102,197822
2103,66937
2104,308048
2105,286275
2106,627895
2107,584854
2108,671414
2109,673805
2110,585074
2111,445817
2112,386354
2113,39080.9
2114,81874.8
2115,275638
2116,437220
2117,425896
2118,666133
2119,600020
2120,641070
2121,629463
2122,483929
2123,448670
2124,338982
2125,124190
2126,113074
2127,260516
2128,318309
2129,445782
2130,534277
2131,595514
2132,533450
2133,651602
2134,357205
2135,459683
2136,212693
2137,192558
2138,66472.9
2139,260154
2140,313147
2141,345922
2142,471664
2143,389192
2144,374723
2145,393405
2146,169541
2147,303794
2148,132535
2149,269161
2150,284126
2151,290108
2152,424545
2153,217829
2154,377911
2155,213099
2156,148624
2157,103356
2158,204919
2159,198870
2160,330623
2161,425528
2162,446736
2163,393247
2164,534587
2165,236434
2166,335717
2167,287496
2168,96554.1
2169,229804
2170,297096
2171,403508
2172,317776
2173,520787
2174,425177
2175,307988
2176,463693
2177,206896
2178,219772
2179,236222
2180,207830
2181,212724
2182,274303
2183,400064
2184,174798
2185,430825
2186,327183
2187,258819
2188,366436
2189,215066
2190,234059
2191,249155
2192,189360
2193,124310
2194,307644
2195,209158
2196,237198
2197,486765
2198,340225
2199,517252
2200,519829
2201,528347
2202,416528
2203,540540
2204,215212
2205,236253
2206,324702
2207,246980
2208,292576
2209,461993
2210,457324
2211,391213
2212,437643
2213,311017
2214,88722.4
2215,111243
2216,427475
2217,358630
2218,576113
2219,661912
2220,665072
2221,568316
2222,637010
2223,340212
2224,225428
2225,383748
2226,391719
2227,373563
2228,717344
2229,633235
2230,698078
2231,696942
2232,597936
2233,408207
2234,484512
2235,52493.4
2236,288437
2237,146068
2238,283677
2239,221099
2240,290260
2241,379735
2242,260021
2243,568445
2244,270147
2245,621703
2246,412923
2247,432555
2248,387070
2249,181490
2250,99565.6
2251,97143
2252,345706
2253,388231
2254,428453
2255,690602
2256,294390
2257,630675
2258,313152
2259,247221
2260,97515.6
2261,145126
2262,351567
2263,196922
2264,667768
2265,465061
2266,567240
2267,660074
2268,315828
2269,418145
2270,255042
2271,185734
2272,12215.1
2273,338570
2274,405706
2275,147862
2276,572384
2277,229108
2278,344394
2279,271401
2280,181378
2281,32148.2
2282,201477
2283,276597
2284,183431
2285,293759
2286,367685
2287,97607.4
2288,294265
2289,133063
2290,140112
2291,142868
2292,288987
2293,113956
2294,439117
2295,140074
2296,453723
2297,304421
2298,208943
2299,243667
2300,138318
2301,156126
2302,110077
2303,552849
2304,340487
2305,590892
2306,790600
2307,351459
2308,770967
2309,443076
2310,418665
2311,350878
2312,314053
2313,255785
2314,275326
2315,495624
2316,256694
2317,467055
2318,252987
2319,353102
2320,408151
2321,531929
2322,566341
2323,996692
2324,380363
2325,1.12665e+06
2326,595909
2327,624679
2328,609808
2329,159108
2330,276639
