2289.27,1962.14,1729.95,2714.72,2386.38,917.612,1840.1,849.133,1011.19,1910.86,1386.21,1004.35,2062.94,624.436,950.154,1272.23,2082.69,482.574,1008.15,348.09,908.024,964.722,459.011,894.209,1298.17,1200.35,278.423,972.991,1553.64,1352.26,674.62,685.353,364.394,361.9,843.549,1079.18,370.773,922.246,643.247,542.715,922.76,232.464,507.612,1259.64,1094.78,1001.38,1050.14,345.243,670.74,781.583,1166.05,1617.83,2237.99,264.055,604.265,453.497,1604.91,1303.56,2090.91,1907.03,1303.26,1158.92,2271.14,1790.34,
1683.31,2885.92,1132.73,1927.01,2357.26,1414.58,1551.29,1453.33,1695.51,2402.51,514.049,1003.93,1130.24,688.201,1411.26,954.047,433.487,733.48,945.541,2451.44,1049.85,257.993,734.537,1341.32,1013.55,736.844,584.719,745.177,1388.79,551.032,919.749,875.59,937.897,962.156,947.868,119.137,1217.69,296.334,147.847,1016.66,336.286,853.006,382.937,1442.4,690.497,939.612,694.778,253.262,1062.02,326.514,447.527,2143.32,2139.21,947.869,701.925,1858.54,1053.71,1672.89,2591.51,1422.4,2064.02,1493.28,4355.53,4088.66,
3870.62,2273.23,1270.72,892,289.318,2703.55,2289.01,1631.36,2059.01,1667.39,1662.42,1093.99,405.672,480.716,1255.8,1359.69,935.031,1115.01,2708,708.899,1103.81,392.921,417.519,878.028,807.946,1235.52,462.461,858.14,1238.29,650.015,1477.86,449.024,919.052,1310.18,516.536,212.512,554.639,494.78,877.167,645.045,203.659,1208,311.169,746.493,349.688,840.824,380.503,253.016,1738.1,987.812,1528.69,1722.53,908.852,2312.74,1713.31,899.918,1864.98,761.31,687.354,2177.25,3550.3,118.891,2053.17,838.714,
5132.45,2075.65,2394.3,1118.69,1118.46,1979.62,1957.7,2382.42,2535.41,2680.45,1343.28,1846.57,2841.39,631.452,835.419,339.611,716.292,1991.96,864.486,1045.69,838.247,416.139,1466.49,881.898,1803.23,134.792,321.543,668.309,1597.94,1328.12,487.154,904.565,397.937,2032.69,736.443,638.995,676.692,552.012,694.668,895.489,403.033,1156.15,425.639,721.521,1374.33,401.218,802.563,640.867,1206,1393.23,1177.84,1069.98,1532.69,1298.11,1278.93,2615.94,925.08,1553.47,1234.43,1256.44,2534.42,3005.67,3883.83,3171.85,
3304.05,5150.41,1830.22,3542.82,1207.49,2572.37,1724.31,3114.26,1020.02,2564.69,1910.45,2996.25,1564.9,160.394,886.788,2365.86,1086.85,983.705,2347.14,1098.83,1106.23,991.571,1096.87,1068.69,1357.27,1347.98,539.106,661.031,856.095,531.586,804.37,1075.68,733.777,307.027,353.666,725.328,1339.86,1002.72,617.965,183.731,1183.56,1377.52,1337.57,1124.22,742.384,1357.78,404.41,1641.54,1454.95,2273.92,1661.15,757.572,736.544,382.142,936.184,2727.02,313.473,2325.05,1676.57,1940.61,1487.14,5375.65,2338.91,6000.87,
1415.97,7164.63,3703.01,2101.97,2043.66,3080.79,1165.17,1922.39,1252.06,1561.61,1267.45,4118.32,1845.77,1533.37,159.981,1225.97,1129.74,1212.85,632.732,1514.37,1289.54,872.588,954.78,981.028,754.601,1894.58,260.779,818.773,1371.93,695.657,1204.93,942.756,463.038,399.49,891.793,958.14,967.822,902.113,694.763,1023.81,1192.66,84.5452,769.526,1235.34,972.009,796.067,1693.21,990.365,525.397,1497.52,1219.04,417.35,1025.6,557.405,1686.24,1272.3,3112.63,3900.46,706.702,1282.48,1282.08,3694.68,1995.45,2924.6,
6068.41,3990.63,2997.33,1283.81,3951.03,2090,1747.48,2166.3,2665.18,1357.65,471.407,1875.88,1286.74,3332.03,2184.53,1306.02,1322.97,1226.1,298.142,1599.28,1016.62,216.229,964.32,73.9106,1846.38,869.685,836.469,918.569,833.778,444.598,881.574,874.783,675.148,1306.45,1377.53,427.281,580.958,568.954,470.386,1724.63,594.161,916.888,996.107,526.22,273.02,719.323,1620.42,673.766,273.425,1575.66,809.118,1001.31,705.011,2342.61,1696.83,2114.38,2465.82,1466.93,4504.69,5469.38,1052.52,2114.02,3878.22,7564.26,
7306.79,4171.49,7682.23,2635.01,1945.25,3777.83,4595.28,3294.1,1737.11,1849.17,3938.68,3595.16,1915.55,1451.22,2781.12,1010.08,1633.84,674.826,2142.9,262.892,1680.54,626.654,939.381,1650.89,838.806,1274.45,1343.6,475.815,743.238,733.539,1225.04,281.067,243.108,493.684,355.519,520.77,1198.89,1484.49,446.866,774.492,398.727,2422.59,1841.58,971.411,486.103,481.117,2060.64,1487.68,879.508,1472.76,1155.97,544.317,1336.25,1968.55,395.838,2145.18,3785.95,3048.36,3298.72,2580.62,2274.54,2940.04,1150.1,7577.4,
4247.41,8444,3770.41,3430.07,3058.48,3260.57,3023.47,1793.79,3724.02,1677.56,3288.34,2266.76,735.671,3005.02,1983.02,2422.64,1241.72,2872.26,1428.26,1419.94,328.382,1563.19,297.904,1079.84,964.72,173.433,1104.23,707.93,1089.14,1068.6,869.848,1012.88,997.957,922.925,539.566,612.596,767.357,787.819,1244.07,308.262,1111.51,1102.02,194.146,1696.13,855.523,328.919,1235.99,1714.74,1399.62,1779.2,429.765,1592.39,991.278,2509.64,2566.97,720.71,1148.74,410.931,4158.03,3110.81,4275.73,4299.81,85.9064,5639.63,
2051.2,3626.52,5968.25,1391.01,2777.14,9646.61,2894.23,5580.81,4714.48,2674.81,2344.4,3041.55,686.951,2786.24,1620.86,2400.66,1121.53,1522.26,932.344,720.153,459.195,210.357,938.26,886.587,1002.87,621.942,486.339,261.686,333.825,918.95,794.118,202.832,1151.23,979.476,1295.29,488.237,602.653,616.394,677.328,1134.48,198.062,1100.79,869.217,389.079,341.992,1402.46,148.674,552.996,1338.77,698.855,2039.74,1597.8,965.952,1745.02,3138.31,1505.75,2384.22,668.033,3043.51,4173.62,5160.76,5692.31,9030.14,5844.86,
8992.05,15934.8,4578.42,5181.02,2790.38,6521.71,3922.33,6343.79,2183.31,4639.45,1203.55,1608.26,2061.93,373.416,1899.53,464.139,1115.41,652.363,2345.91,1345.11,1617.2,1053.54,973.572,890.238,955.553,1063.54,404.015,757.079,428.819,462.624,527.881,689.393,385.809,302.459,768.18,888.846,1099.76,1399.15,603.755,950.806,613.501,766.52,1046.29,1363.37,596.509,1230.85,962.77,1280.96,2132.91,1001.72,821.149,942.648,737.03,1821.76,2384.53,3067.13,4612.42,1818.15,1921.91,4948.98,2941.48,8908.12,3922.65,14538.3,
7686.31,14114.6,9236.04,5445.09,8767.47,7843.01,3418.48,1854.75,1866.1,1786.77,4260.7,1007.9,2312.48,637.778,707.183,1642.81,2300.61,1369.28,792.711,1033.03,520.625,1353.49,536.726,844.307,484.222,614.488,1600.76,883.865,452.671,426.886,828.303,966.538,162.646,146.582,448.085,751.496,792.561,996.059,734.448,1431.21,686.708,568.88,1031.28,888.03,1614.6,853.805,1398.12,340.598,597.285,850.261,272.092,876.45,377.573,2298.34,3374.2,1777.9,3069.33,4500.13,4970.09,5295.01,5617.8,5892.77,13079.4,3135.3,
23418.6,3928.09,1074.63,7466.52,4338.58,8365.43,3822.29,4274.72,1451.18,3781.33,2358.25,3052.88,2084.2,4706.19,1409.79,881.759,2517.74,822.925,758.456,504.624,1978.24,961.106,2308.49,660.525,1615.28,344.549,545.299,1098.81,795.128,1001.88,993.372,263.079,908.704,748.964,479.969,1534,599.032,485.566,535.799,728.49,1256.03,723.971,262.992,510.994,2223.26,1254.53,1115.93,1549.58,1015.83,1805.38,1174.71,458.975,991.414,1066.02,636.147,1797.86,1745.7,2755.21,5189.28,3832.7,9687.08,3128.74,16387.4,12535.3,
29509.7,7312.45,22116.5,5313.39,4067.8,7207.41,930.675,7248.15,3552.53,3458.39,1867.6,2017.46,2819.62,1885.54,1254.31,1751.33,1255.99,2459.28,399.133,1895.35,781.347,2656.52,1062.78,2242.47,397.786,1584.46,1115.03,533.549,925.258,926.556,741.295,784.014,997.507,199.324,1104.27,1085.97,1425.38,1127.58,410.13,1206.71,1057.12,915.301,1612.89,1954.08,1844.76,1309.53,2008.61,1565.02,693.992,1081.69,3153.67,1909.39,1033.08,2998.71,4344.75,4723.92,4710.14,4173.23,4843.48,6228.75,9325.26,7861.35,11469.7,29887.4,
64758.9,30282.9,23115.8,5411.43,12459.8,8753.71,13111.9,2098.33,6886.17,6073.51,2036.26,4551.78,3990.67,3946.73,3315.72,3066.58,2587.87,3226.32,1281,2069.69,2060.5,3714.15,1401.05,3121.36,1821.47,2577.55,1026.72,2223.64,1759.07,1843.38,1030.34,1023.82,1257.81,2102.14,1314.84,2007.23,1500.17,2780.29,1557.38,2726.11,2139.73,3106.45,1144.52,1770.09,2814.64,1279.35,966.705,2527.02,2754.39,2600.74,3475.59,3167.8,5532.59,3088.62,5191.69,3196.97,6284.84,2112.91,8329.85,5632.5,9738.42,14060.2,50406.3,45366.1,
